"trip_id","origin_airport","destination","destination_airport","seats","return_flight_booked","departure_time","return_time","checked_bags","trip_airline","destination_airport_lat","destination_airport_lon","base_fare_usd"
"394392-53e6f2b8cc954556935416766cad1d29","TIK","san jose","SJO","1","true","2022-11-22 11:00:00","2022-12-01 11:00:00","1","Air France","37.362","-121.929","409.94"
"394407-e3078728252f473eab6275ddc7c89d4d","LNK","san antonio","SAT","1","true","2022-11-24 13:00:00","2022-12-05 13:00:00","0","United Airlines","29.529","-98.279","208.92"
"394412-3bd356c1c29841d788176fd48bb30719","LAX","new york","JFK","1","true","2022-11-22 07:00:00","2022-11-25 07:00:00","1","JetBlue Airways","40.64","-73.779","815.03"
"394460-4c04a8cce8b843edbc862263c425d150","DAL","new york","JFK","1","true","2022-11-22 07:00:00","2022-11-29 07:00:00","0","British Airways","40.64","-73.779","398.71"
"394562-07436a8a0f004c8dbf958410aad8c9c2","SKA","new york","JFK","1","true","2022-11-22 11:00:00","2022-11-25 11:00:00","1","Delta Air Lines","40.64","-73.779","665.85"
"394603-826ef2a32de3432d8c88987c5be36433","PHX","los angeles","LAX","1","true","2022-11-25 12:00:00","2022-12-03 12:00:00","1","United Airlines","33.942","-118.408","109.84"
"394637-1452dab5f2af4a929472dcba36da2d5c","LGA","houston","EFD","1","true","2022-11-25 12:00:00","2022-11-28 12:00:00","1","United Airlines","29.607","-95.159","406.34"
"394660-5af0551ed2b349ec882a6a605c5b9010","BUF","new york","JFK","1","true","2022-11-24 13:00:00","2022-11-28 13:00:00","0","JetBlue Airways","40.64","-73.779","89.98"
"394711-b2eb7106cdc64a8a82381b7eab749edb","SFO","new york","JFK","1","true","2022-11-24 12:00:00","2022-11-29 12:00:00","1","JetBlue Airways","40.64","-73.779","796.59"
"394779-66e41b09c7a14a0791ea156cda0540d2","YAV","chicago","MDW","1","false","2022-11-19 09:00:00","","0","AirTran Airways","41.786","-87.752","108.3"
"394924-5f22282958f74cf396fda035f7b8ef2f","YTZ","dallas","DAL","1","true","2022-11-20 07:00:00","2022-11-24 07:00:00","0","Southwest Airlines","32.847","-96.852","333.36"
"394942-0736c14be88b455ca6b6037e03f16ffa","LUF","portland","PDX","1","true","2022-11-26 16:00:00","2022-12-04 16:00:00","1","Alaska Airlines","45.589","-122.597","267.99"
"394949-8a4f8963bacf4c68ada22cef349e2bdb","YHM","phoenix","PHX","1","true","2022-11-24 12:00:00","2022-11-28 12:00:00","0","Southwest Airlines","33.535","-112.383","566.73"
"394955-167973d4bc984c509adca5ccad796d9f","MSY","los angeles","LSQ","1","true","2022-11-25 10:00:00","2022-11-27 10:00:00","0","Delta Air Lines","33.942","-118.408","464.54"
"395041-b392deea9fa44e8dad058cd21604ca9f","NZC","fort worth","FTW","1","true","2022-11-29 08:00:00","2022-12-01 08:00:00","0","United Airlines","32.82","-97.362","254.15"
"395116-f8299a06cf5944eba58a0048042a3342","LNK","quebec","YQB","1","true","2022-11-22 08:00:00","2022-11-24 08:00:00","1","Air Canada","46.788","-71.398","358.02"
"395160-631d3badaf1f47168cf505587ef53550","YZD","chicago","ORD","1","true","2022-11-23 07:00:00","2022-11-29 07:00:00","0","Finnair","41.786","-87.752","136.27"
"395167-6ee5d9218e4342ff8d7f51f654977406","NBG","edmonton","YEG","3","true","2022-11-26 16:00:00","2022-11-30 16:00:00","0","Air Canada","53.667","-113.467","1787.45"
"395172-c031c67ff63349dab5bf12f9093c35f3","RIC","calgary","YYC","1","true","2022-11-24 09:00:00","2022-11-28 09:00:00","1","WestJet","51.114","-114.02","584.34"
"395191-0c702046d69042a9ade0be5fcc1e0645","FTW","toronto","YZD","2","true","2022-11-26 07:00:00","2022-11-29 07:00:00","1","United Airlines","43.862","-79.37","688.95"
"395192-3c3113dc917448c7841989e4bea11be6","DTW","bangkok","BKK","7","true","2023-03-08 07:00:00","2023-03-23 07:00:00","7","Bangkok Airways","13.912","100.607","15904.86"
"395216-4a37ebcb445142a18caa3e233e01f78f","LUF","new york","JFK","1","true","2022-11-21 16:00:00","2022-12-02 16:00:00","1","Air France","40.64","-73.779","595.63"
"395349-96fcdff392614a09bbdb283b0a433cba","NCA","austin","AUS","2","true","2022-11-24 11:00:00","2022-11-28 11:00:00","0","Southwest Airlines","30.194","-97.67","820.69"
"395450-700b11c33a3842ec8cb62a6eacdab4f7","LGA","columbus","CMH","1","true","2022-11-20 15:00:00","2022-11-25 15:00:00","0","Delta Air Lines","39.998","-82.892","143.04"
"395525-df5daef2a711445ebea80c3a3bdcdc95","MSY","fresno","FAT","1","true","2022-11-22 07:00:00","2022-11-27 07:00:00","2","United Airlines","36.776","-119.718","521.95"
"395538-71b04df34b634935b7281935fc22c112","SJC","san diego","SAN","1","true","2022-11-29 07:00:00","2022-12-01 07:00:00","0","Allegiant Air","32.699","-117.215","97.37"
"395553-e02bfa11b6d345169183137b3f1ef1d3","SCK","taipei","TPE","1","true","2023-03-09 18:00:00","2023-03-23 18:00:00","0","TransAsia Airways","25.069","121.552","1951.11"
"395621-212095b0cb8d4d178da7c44128366b65","LUF","new york","JFK","1","true","2022-11-26 12:00:00","2022-11-28 12:00:00","1","Virgin America","40.64","-73.779","585.42"
"395762-88bee292b08648d8bd4cfa8d2b31eb40","PIE","toronto","YZD","2","true","2022-11-23 13:00:00","2022-11-28 13:00:00","0","Ryanair","43.862","-79.37","637.28"
"395796-7c65f07414f04e5bafa0b0b658e6a9f8","PHL","houston","EFD","1","true","2022-11-24 11:00:00","2022-11-27 11:00:00","0","American Airlines","29.607","-95.159","385.67"
"395856-2633be25a186410390455776573b8e2c","SCK","baltimore","BWI","1","true","2022-11-24 07:00:00","2022-11-26 07:00:00","1","Southwest Airlines","39.175","-76.668","663.34"
"395889-ecdaba87e6844a9e98dfa13a3490ae52","FAT","washington","DCA","1","true","2022-11-24 15:00:00","2022-11-25 15:00:00","2","American Airlines","38.852","-77.037","626.72"
"396181-3518a2e4997a45c09a65b368b42cf56c","YXD","louisville","LOU","1","true","2022-11-22 14:00:00","2022-11-30 14:00:00","0","Delta Air Lines","38.228","-85.664","483.56"
"396372-d69536bc74f1459c9582a87518e64ffb","PHX","los angeles","LSQ","1","true","2022-11-21 07:00:00","2022-11-23 07:00:00","1","United Airlines","33.942","-118.408","107.75"
"396516-405c4d08f0db4247adc6f22178b3e39f","NCA","new york","JFK","1","false","2022-11-22 07:00:00","","0","Alitalia","40.64","-73.779","66.13"
"396551-bc8abf69e3e54e91b713aa690bca75f5","YYC","austin","AUS","1","true","2022-11-23 07:00:00","2022-11-27 07:00:00","0","American Airlines","30.194","-97.67","478.53"
"396774-240f3e06115c460192803bf5c1afc1ba","LCK","san diego","SAN","1","true","2022-11-26 13:00:00","2022-12-03 13:00:00","0","Southwest Airlines","32.699","-117.215","530.41"
"396805-1d8c05cd43d14bca9c43f8b3f80f43b0","LGA","houston","EFD","1","true","2022-11-22 07:00:00","2022-11-30 07:00:00","2","United Airlines","29.607","-95.159","416.96"
"396811-35713609897a40c6adfbc0209d12c223","ATL","new york","JFK","1","true","2022-11-28 07:00:00","2022-12-01 07:00:00","0","Finnair","40.64","-73.779","219.94"
"396840-3242b8e6bfc74b41a91b04a4c7e16cfb","PHL","columbus","LCK","1","true","2022-11-23 07:00:00","2022-11-25 07:00:00","0","Allegiant Air","39.998","-82.892","114.13"
"396859-771332613620450a85757f7de8928c1b","CRP","new york","LGA","1","true","2022-11-25 07:00:00","2022-11-28 07:00:00","1","Delta Air Lines","40.64","-73.779","450.54"
"396886-e5d901fd6daa437fa4b109ea54966063","YXU","san diego","SAN","1","true","2022-11-22 15:00:00","2022-11-25 15:00:00","0","Delta Air Lines","32.699","-117.215","609.19"
"397208-fd728b7243394247a2ef476034a577fd","PHL","seattle","BFI","1","true","2022-11-24 07:00:00","2022-11-26 07:00:00","1","Kenmore Air","47.53","-122.302","633.63"
"397309-ee22c67d059f477fb06f7ca65dbea2b7","RIC","new york","LGA","1","true","2022-11-26 07:00:00","2022-11-27 07:00:00","1","American Airlines","40.64","-73.779","89.69"
"397440-6049b7f39d2e43e8bc01f1342726a8c8","TYS","oklahoma city","OKC","1","true","2022-11-24 09:00:00","2022-11-28 09:00:00","1","Virgin Atlantic Airways","35.393","-97.601","204.73"
"397519-276cd252977b4a0b9105c80f3f8780fc","SEA","san diego","SAN","1","true","2022-11-23 07:00:00","2022-11-25 07:00:00","2","Alaska Airlines","32.699","-117.215","300.53"
"397562-c596fde5db1c4d9fb755cf40d08ec44f","SMF","charlotte","CLT","2","false","2022-11-24 15:00:00","","1","American Airlines","35.214","-80.943","678.47"
"397598-c4f3036b6d8c4890bf51a5f549151fde","ICT","montreal","YUL","1","true","2022-11-22 11:00:00","2022-11-30 11:00:00","0","Air Canada","45.517","-73.417","415.76"
"397622-e4d381822fe44448967ab59473ad90df","YIP","venice","VCE","2","true","2023-02-08 12:00:00","2023-02-18 12:00:00","1","Norwegian Air Shuttle","45.505","12.352","2504.23"
"397787-9130baaac7a149ec8ec629d953f7c60b","ORF","new york","JFK","1","true","2022-11-26 12:00:00","2022-11-28 12:00:00","1","JetBlue Airways","40.64","-73.779","84.62"
"397817-c36d71f61d1c458f9957c7544afca364","YMX","san francisco","SFO","1","true","2022-11-22 09:00:00","2022-11-26 09:00:00","0","United Airlines","37.619","-122.375","675.42"
"397916-ad905a305ae046cbbeadc42aabae3d74","IND","austin","AUS","1","true","2022-11-23 07:00:00","2022-11-29 07:00:00","1","Southwest Airlines","30.194","-97.67","264.81"
"397933-56d595b6bdcb4207876130787c7be7de","SEA","philadelphia","PNE","1","true","2022-11-25 07:00:00","2022-12-04 07:00:00","0","Delta Air Lines","39.872","-75.241","687.63"
"398027-23005e148c0f4a629d9c4fd579761c97","YHU","washington","IAD","1","true","2022-11-22 13:00:00","2022-11-30 13:00:00","0","United Airlines","38.852","-77.037","138.81"
"398055-2de0458c82c944b5ad08a567052bb938","YWG","austin","AUS","1","true","2022-11-28 15:00:00","2022-12-01 15:00:00","1","AirTran Airways","30.194","-97.67","381.66"
"398109-b9613d90417049c199bf8496dc833b79","LUF","dubai","DXB","1","true","2023-01-12 20:00:00","2023-01-23 20:00:00","0","Yemenia","25.255","55.364","2399.69"
"398136-b13bb8fba8a744b184e1dfea88b6b1f5","TUL","delhi","DEL","2","true","2023-01-12 09:00:00","2023-01-28 09:00:00","2","Air India Limited","28.566","77.103","4868.3"
"398251-b2ae56a6f12b4515afe3244199df2494","SFO","houston","IAH","1","true","2022-11-25 11:00:00","2022-11-27 11:00:00","0","Alaska Airlines","29.607","-95.159","437.08"
"398463-25d97ac54cb8425e8e322a6200227514","UGN","san jose","SJC","1","true","2022-11-23 07:00:00","2022-11-28 07:00:00","1","JetBlue Airways","37.362","-121.929","540.08"
"398476-7a0c4bc4210a4704adb40c0e882dba8b","LGA","ottawa","YOW","1","true","2022-11-19 07:00:00","2022-11-21 07:00:00","1","Canadian North","45.323","-75.669","99.34"
"398576-2585f65f523c4a80b7ff38db48f4bb09","IAH","portland","PDX","1","true","2022-11-22 11:00:00","2022-11-26 11:00:00","0","Frontier Airlines","45.589","-122.597","528.38"
"398769-530823a7755f4d339d06d48729936980","DCA","jacksonville","LRF","1","true","2022-11-25 07:00:00","2022-11-26 07:00:00","1","Ryanair","30.494","-81.688","170.22"
"398865-95cfb8de65094b8483cfcd174d496f6f","DAL","quebec","YQB","1","true","2022-11-25 09:00:00","2022-11-30 09:00:00","1","Porter Airlines","46.788","-71.398","461.85"
"398878-4cb99fabe6c642a7a3de3fd255be3372","YWG","san antonio","SKF","1","true","2022-11-23 07:00:00","2022-11-29 07:00:00","0","American Airlines","29.529","-98.279","428.21"
"399007-80ac0cd003864e0aa46b2cfb9c2c8caa","BOS","new york","JFK","1","true","2022-11-24 11:00:00","2022-11-29 11:00:00","1","United Airlines","40.64","-73.779","53.03"
"399034-4143c966b58740e8bdd596d901b7c89c","YMX","phoenix","LUF","1","true","2022-11-22 07:00:00","2022-11-24 07:00:00","0","Delta Air Lines","33.535","-112.383","621.65"
"399051-fa9c67376f76444ca574068779cbeabe","BFM","new york","LGA","1","true","2022-11-22 13:00:00","2022-11-28 13:00:00","0","Delta Air Lines","40.64","-73.779","303.93"
"399308-5c4189b67d804d63b0a2270db43573f7","LGB","san francisco","SFO","1","true","2022-11-23 07:00:00","2022-11-29 07:00:00","1","Alaska Airlines","37.619","-122.375","106.59"
"399412-f292dc611b914df0a3bd20655bd36a25","CRP","new york","JFK","1","true","2022-11-27 11:00:00","2022-11-29 11:00:00","0","United Airlines","40.64","-73.779","453.07"
"399494-c615c0d5220b4552bb2e9de68e3d6e94","LOU","chicago","ORD","1","true","2022-11-22 12:00:00","2022-11-25 12:00:00","0","Austrian Airlines","41.786","-87.752","82.32"
"399497-26755e838640437c901610a0d8d775fb","ANC","chicago","UGN","1","true","2022-11-22 07:00:00","2022-11-24 07:00:00","1","Delta Air Lines","41.786","-87.752","832.37"
"399528-1b44403f88b9403f9bc5069299adf09a","IAH","toronto","YZD","2","true","2022-11-22 07:00:00","2022-11-24 07:00:00","2","American Airlines","43.862","-79.37","688.94"
"399598-666ddc5b55d14eecb7e4077bb7e9e0b4","SFO","louisville","LOU","1","true","2022-11-26 07:00:00","2022-11-30 07:00:00","1","Delta Air Lines","38.228","-85.664","587.72"
"399664-add52a6362254aafbd410d4af6e74abb","LAX","phoenix","LUF","1","true","2022-11-24 07:00:00","2022-11-26 07:00:00","0","American Airlines","33.535","-112.383","99.01"
"399760-edf0182799a94b798749fd710ab5d1a3","CLT","phoenix","LUF","1","true","2022-11-25 07:00:00","2022-11-27 07:00:00","1","Ryanair","33.535","-112.383","448.15"
"399828-fb73b79bea7f44a68d9aae21734c4a2f","DAL","houston","EFD","1","true","2022-11-25 08:00:00","2022-12-05 08:00:00","0","United Airlines","29.607","-95.159","68.19"
"399879-8b6319b4ddb3403ba5c9395679520e5e","SJC","memphis","MEM","1","true","2022-11-23 07:00:00","2022-11-25 07:00:00","1","Delta Air Lines","35.042","-89.977","522.9"
"399919-95f963ec37d0465b9b223e0fe5a79584","SAT","denver","DEN","1","true","2022-12-02 12:00:00","2022-12-04 12:00:00","0","AirTran Airways","39.858","-104.667","215.66"
"400035-6050394653954fef806a34ee430cc6be","HOU","fresno","FAT","1","true","2022-11-22 07:00:00","2022-11-26 07:00:00","0","Alaska Airlines","36.776","-119.718","409.3"
"400377-982d06b3893848178b47953c734653f9","LGA","ottawa","YOW","1","true","2022-11-23 12:00:00","2022-11-27 12:00:00","0","JetBlue Airways","45.323","-75.669","93.0"
"400608-2510f152adb64c968393f294a80aabc4","MSP","san antonio","SAT","1","true","2022-11-24 14:00:00","2022-12-01 14:00:00","0","United Airlines","29.529","-98.279","327.3"
"400644-60ddbfd9690d4e83b36953790e17fbc3","MOD","dallas","DAL","1","true","2022-11-27 15:00:00","2022-12-03 15:00:00","0","AirTran Airways","32.847","-96.852","416.41"
"400877-1ae3bd45d616408fab751fdcb1e058b6","LGA","fort worth","FTW","1","true","2022-11-28 13:00:00","2022-12-02 13:00:00","1","American Airlines","32.82","-97.362","381.11"
"400950-39e56a48544e4d278ccd732589edef44","JFK","philadelphia","PNE","1","true","2022-11-22 08:00:00","2022-11-28 08:00:00","1","United Airlines","39.872","-75.241","26.99"
"401133-2815e80437df4449a7d41578412d60fb","CMH","toronto","YYZ","1","true","2022-11-25 09:00:00","2022-11-28 09:00:00","1","Air Canada","43.862","-79.37","99.8"
"401448-8954e5cefc6d47d7bbc0e336be4d8e43","YYC","hamburg","XFW","2","true","2023-03-09 20:00:00","2023-03-19 20:00:00","1","Germania","53.63","9.988","2928.76"
"401452-c167e424e2d54bb7b39560d5ec0b97c7","PVD","washington","IAD","1","true","2022-11-22 07:00:00","2022-11-27 07:00:00","0","Virgin America","38.852","-77.037","94.32"
"401505-1ba654a066564a739cba854e410232d0","LGA","los angeles","LAX","1","true","2022-11-24 15:00:00","2022-11-28 15:00:00","1","Delta Air Lines","33.942","-118.408","687.51"
"401520-9f97de144a9143d5a385be0b72a329fe","MKE","houston","HOU","1","true","2022-11-29 07:00:00","2022-12-01 07:00:00","0","AirTran Airways","29.607","-95.159","277.06"
"401546-d06594998db94896b7986e5ea3a59bb8","PHL","calgary","YYC","1","true","2022-11-26 07:00:00","2022-11-28 07:00:00","0","Air Canada","51.114","-114.02","561.58"
"401732-bd09123dc20c4527a6000593040336e8","YQB","edmonton","YED","1","true","2022-11-24 15:00:00","2022-11-27 15:00:00","1","American Airlines","53.667","-113.467","528.38"
"401755-e1b23067a791400d9c2b784fa34257c5","RIC","los angeles","LAX","1","true","2022-11-24 10:00:00","2022-11-25 10:00:00","1","Delta Air Lines","33.942","-118.408","664.73"
"401976-302033bf3b2342ceb54943a8b2ff54db","MXF","austin","AUS","2","true","2023-01-12 10:00:00","2023-01-18 10:00:00","1","JetBlue Airways","30.194","-97.67","364.69"
"402005-1c311072cd73497ea7331f2c291f9c6a","FAT","chicago","MDW","1","true","2022-11-24 16:00:00","2022-11-27 16:00:00","0","AirTran Airways","41.786","-87.752","483.83"
"402189-c9357d4de8fa480eaa674beef0fe1a29","SKF","houston","HOU","1","true","2022-11-23 07:00:00","2022-11-27 07:00:00","0","AirTran Airways","29.607","-95.159","66.78"
"402201-53a2ad2bccc54909a46b4df4db4e6a57","YHU","new york","LGA","1","true","2022-11-24 12:00:00","2022-11-27 12:00:00","0","Delta Air Lines","40.64","-73.779","104.7"
"402295-e9a927aa7ce6483fa941e54d802660be","NZC","houston","EFD","2","true","2022-11-24 07:00:00","2022-11-27 07:00:00","2","American Airlines","29.607","-95.159","525.95"
"402317-22f2ed75c5934ca784b8c78529494d81","JFK","chicago","ORD","2","true","2023-01-12 16:00:00","2023-01-23 16:00:00","1","JetBlue Airways","41.786","-87.752","437.65"
"402406-07d41c1f06124dedb7156e3d1c5717a6","TLH","calgary","YYC","1","true","2022-11-22 09:00:00","2022-11-26 09:00:00","0","American Airlines","51.114","-114.02","634.13"
"402419-4f5fa27337da46f6b08b8730c707afff","LGA","montreal","YHU","1","true","2022-11-24 10:00:00","2022-11-30 10:00:00","1","American Airlines","45.517","-73.417","90.81"
"402555-00ac5d891396494cb792919ede407e54","PNE","new york","JFK","1","true","2022-11-25 13:00:00","2022-11-30 13:00:00","1","JetBlue Airways","40.64","-73.779","21.72"
"402650-e2cdfcb9c2734932a4bcdcf826a882cd","MSN","phoenix","LUF","1","true","2022-11-28 07:00:00","2022-12-01 07:00:00","0","Delta Air Lines","33.535","-112.383","473.27"
"402685-9416b63e73b64e0fb1d384e96be1db48","RND","los angeles","LAX","1","true","2022-11-21 07:00:00","2022-11-24 07:00:00","1","Allegiant Air","33.942","-118.408","344.07"
"402723-e5660073b377477cb4f057e0c27bb22c","YYC","jacksonville","NZC","1","true","2022-11-19 07:00:00","2022-11-27 07:00:00","1","American Airlines","30.494","-81.688","613.26"
"402818-78bbbeeba6eb4a20894c31c58b81bcd4","SFO","denver","DEN","1","true","2022-11-23 07:00:00","2022-11-28 07:00:00","1","Southwest Airlines","39.858","-104.667","291.87"
"402847-586976864c364e34af048fb4eaf5f3af","LGA","columbus","LCK","1","true","2022-11-23 07:00:00","2022-11-25 07:00:00","0","Allegiant Air","39.998","-82.892","132.77"
"402936-8a537541579b40579db1d423923f84f2","LRF","fresno","FAT","1","true","2022-11-27 09:00:00","2022-12-13 09:00:00","1","Alaska Airlines","36.776","-119.718","442.81"
"403016-218645c1595c4b72a6afd0814290645d","JFK","san antonio","SAT","1","true","2022-11-20 07:00:00","2022-12-02 07:00:00","1","Delta Air Lines","29.529","-98.279","495.54"
"403072-fcb4e408a1f7486e832f1f11e052b1c4","YAW","ottawa","YOW","1","true","2022-11-24 13:00:00","2022-11-29 13:00:00","0","Air Canada","45.323","-75.669","177.37"
"403204-46f90d0c943d4ed69d066df7e72e540d","LGA","columbus","LCK","2","true","2022-11-21 07:00:00","2022-11-26 07:00:00","0","Allegiant Air","39.998","-82.892","260.75"
"403220-4bd048539e884f80b35bfbd60497df97","PHX","el paso","BIF","1","false","2022-11-25 07:00:00","","0","United Airlines","31.849","-106.38","53.91"
"403252-053073933f304def8bc1d39e0f521289","OMA","los angeles","LAX","1","false","2022-11-27 15:00:00","","1","KLM Royal Dutch Airlines","33.942","-118.408","181.28"
"403339-2f0b98b059934a769514b6ec19a19fc7","MDW","houston","IAH","1","true","2022-11-23 09:00:00","2022-11-25 09:00:00","0","United Airlines","29.607","-95.159","273.05"
"403354-97febde8ed1848bc97025ef14a57a030","FAT","denver","DEN","1","true","2022-11-26 08:00:00","2022-12-01 08:00:00","1","Frontier Airlines","39.858","-104.667","220.48"
"403409-0a410419e0f04095bba5bec02835d0f1","YWG","denpasar","DPS","1","true","2023-03-09 22:00:00","2023-03-28 22:00:00","0","Dragonair","-8.748","115.167","2486.88"
"403477-cd5eff52ab53437e92db9c4d8ca1846a","CLT","chicago","UGN","2","true","2022-11-21 10:00:00","2022-11-23 10:00:00","0","Ryanair","41.786","-87.752","323.73"
"403613-8e503b91b4904719bf3dbe471d42c696","AUS","new york","LGA","1","true","2022-11-23 07:00:00","2022-11-25 07:00:00","1","Allegiant Air","40.64","-73.779","362.1"
"403711-7890228634934315badb1b2893d2e9c1","RAL","philadelphia","PHL","1","true","2022-11-24 12:00:00","2022-11-26 12:00:00","1","Allegiant Air","39.872","-75.241","676.26"
"403713-4ac15d42d3314f899774891577de70a1","UGN","houston","IAH","2","true","2023-01-12 14:00:00","2023-01-26 14:00:00","1","United Airlines","29.607","-95.159","637.21"
"403756-c25ef249e0d14d07839a8debcbe8a086","LOU","calgary","YYC","1","true","2022-11-26 14:00:00","2022-11-30 14:00:00","0","Air Canada","51.114","-114.02","450.74"
"403782-14d82061cc2c40478a275fcbea8e9b43","BUF","edmonton","YXD","1","true","2022-11-21 10:00:00","2022-11-26 10:00:00","1","United Airlines","53.667","-113.467","538.6"
"403958-7d81ca2824034af08d46b3f96a0f79f6","POB","san antonio","SKF","1","true","2022-11-28 11:00:00","2022-11-30 11:00:00","1","Delta Air Lines","29.529","-98.279","324.91"
"403985-a2517021182c43c2add5a0fa1b990032","SKF","san jose","SJI","1","true","2022-11-24 07:00:00","2022-11-28 07:00:00","0","Cebu Pacific","37.362","-121.929","448.53"
"404048-9b1cf1a68b7148429f6fb4e2b850cc64","MDW","columbus","LCK","1","true","2022-11-29 13:00:00","2022-12-02 13:00:00","0","Allegiant Air","39.998","-82.892","80.66"
"404050-8461e637ba0b4c8e94ffbc53c61a5527","BTR","new york","LGA","1","true","2022-11-26 08:00:00","2022-12-03 08:00:00","1","American Airlines","40.64","-73.779","353.72"
"404090-83b3d7e0b6de42c5a496a9aa5862fc4e","TLH","jerusalem","JRS","3","true","2023-01-11 07:00:00","2023-01-25 07:00:00","2","American Airlines","31.867","35.217","5263.85"
"404139-ccb4804b828343f9ad957980c594dd45","YYZ","las vegas","LSV","1","true","2022-11-24 13:00:00","2022-11-28 13:00:00","1","Ryanair","36.08","-115.152","536.69"
"404163-56c0637917124f809c66dc4357261710","MEM","columbus","CMH","1","true","2022-11-26 10:00:00","2022-12-04 10:00:00","0","United Airlines","39.998","-82.892","161.63"
"404193-96e70d6b1d04465595549a94bd06aee6","BWI","indianapolis","IND","1","true","2022-11-24 10:00:00","2022-11-25 10:00:00","0","Delta Air Lines","39.717","-86.294","160.88"
"404203-5c435e3a231447108de417b6cdde5174","LCK","new york","LGA","1","true","2022-11-24 16:00:00","2022-11-30 16:00:00","1","American Airlines","40.64","-73.779","141.9"
"404337-812d73d8f39741958db6265deb7ae8e9","NCA","montreal","YMX","2","true","2023-02-08 07:00:00","2023-02-20 07:00:00","1","United Airlines","45.517","-73.417","419.8"
"404373-e4c01bab4f7740778e07988351cb0aaf","LOU","san jose","SJO","3","true","2022-11-27 13:00:00","2022-12-02 13:00:00","1","LACSA","37.362","-121.929","1717.89"
"404525-d37ffd7dff6741d4bf24c2debd16d6e4","LUF","louisville","LOU","1","true","2022-11-24 10:00:00","2022-11-26 10:00:00","1","United Airlines","38.228","-85.664","476.24"
"404535-888f51a959cd44f48ec78025a0ca9b69","JFK","portland","PDX","1","true","2023-03-09 11:00:00","2023-03-26 11:00:00","0","Southwest Airlines","45.589","-122.597","731.62"
"404538-5c5c25b5a5564cb4be68af5ede147134","LAX","new york","JFK","1","true","2022-11-22 09:00:00","2022-11-26 09:00:00","0","KLM Royal Dutch Airlines","40.64","-73.779","671.42"
"404582-50dc369085ae4034baa14621739f6171","IND","new york","LGA","1","true","2022-11-23 07:00:00","2022-11-23 07:00:00","1","JetBlue Airways","40.64","-73.779","235.74"
"404622-ae67ae78ed764bc9ae2d0ed29ff1598b","LBB","louisville","LOU","1","true","2022-11-21 12:00:00","2022-11-25 12:00:00","0","Ryanair","38.228","-85.664","256.59"
"404680-b7fecb7437694d2f82dfbf6641ee9d7e","JFK","montreal","YMX","1","true","2022-11-28 07:00:00","2022-11-29 07:00:00","0","Ryanair","45.517","-73.417","87.88"
"404712-e13465fa33954a81b35375e066cd5da0","LBB","houston","HOU","1","true","2022-11-23 07:00:00","2022-11-26 07:00:00","1","Southwest Airlines","29.607","-95.159","136.31"
"404752-6f48b45ab148489e92bffed5075713a1","LAX","san jose","SJO","1","true","2022-11-21 07:00:00","2022-11-24 07:00:00","0","Iberia Airlines","37.362","-121.929","92.88"
"404783-062db75bc924473e835cd0a7a835fad5","LAS","new york","JFK","1","true","2022-11-25 10:00:00","2022-12-02 10:00:00","0","Iberia Airlines","40.64","-73.779","617.17"
"404822-9190558383a44f5ba3bf9e4edad6eeeb","YHM","denver","DEN","1","true","2022-11-22 13:00:00","2022-11-26 13:00:00","1","Frontier Airlines","39.858","-104.667","367.39"
"404867-ef33d2cc43f14b9397fa226503bf2a3a","POB","louisville","LOU","5","true","2023-02-09 17:00:00","2023-03-01 17:00:00","4","United Airlines","38.228","-85.664","602.0"
"404920-87a4d6296b3e4a5f98b661bce1df72cb","SJC","new york","LGA","4","true","2022-11-23 13:00:00","2022-11-29 13:00:00","0","JetBlue Airways","40.64","-73.779","2898.8"
"404961-64f416f67c1649bbac953a908b6c3903","LOU","houston","IAH","1","true","2022-11-22 13:00:00","2022-12-03 13:00:00","1","United Airlines","29.607","-95.159","221.76"
"404985-490026146b554ab9975d438654ea6115","AUS","nashville","BNA","1","true","2022-11-25 07:00:00","2022-11-29 07:00:00","0","Southwest Airlines","36.124","-86.678","196.0"
"405000-7a98439e31d64256948939d4b67aad4e","AUS","el paso","ELP","2","true","2022-11-22 14:00:00","2022-11-29 14:00:00","1","Southwest Airlines","31.849","-106.38","309.82"
"405010-82389119df614d20994d00112b555c21","ORD","new york","JFK","1","true","2022-11-30 07:00:00","2022-12-04 07:00:00","0","Allegiant Air","40.64","-73.779","148.66"
"405149-8ae8395b5ca947afbc4a8d2010a94042","TPA","san francisco","SFO","1","true","2022-11-20 12:00:00","2022-11-28 12:00:00","0","Southwest Airlines","37.619","-122.375","661.05"
"405334-e342cd39250c4a50a176b77a0c1fd875","LAS","new york","JFK","1","true","2022-11-25 10:00:00","2022-11-27 10:00:00","0","JetBlue Airways","40.64","-73.779","634.15"
"405350-489307fedc364ea98212a41a67e20237","TUL","phoenix","PHX","1","true","2022-11-22 07:00:00","2022-11-25 07:00:00","1","Virgin Atlantic Airways","33.535","-112.383","261.42"
"405407-022a0349ba9f41a391e2e404d6c67c68","YQB","new york","LGA","1","true","2022-11-24 14:00:00","2022-11-27 14:00:00","1","WestJet","40.64","-73.779","136.24"
"405450-6805b82649c94b80ada3f7f5fa84c848","MXF","phoenix","LUF","1","true","2022-11-24 09:00:00","2022-11-29 09:00:00","0","United Airlines","33.535","-112.383","365.87"
