"trip_id","hotel_name","nights","rooms","check_in_time","check_out_time","hotel_per_room_usd"
"503804-3f51fe1245b64a13a31529e09850b646","Radisson  - charlotte","0","2","2023-01-22 18:29:00.915","2023-01-23 11:00:00","78"
"503822-00d72e2c13374a15b4870ba0014962db","Best Western - san jose","1","2","2023-01-26 14:37:10.74","2023-01-28 11:00:00","112"
"503829-ff9a9f87ebc34423aff7edd28a17c054","Starwood  - vancouver","1","2","2023-01-24 19:49:35.85","2023-01-26 11:00:00","128"
"503921-79b70d588f854d0bbd9c53902f9abb26","Marriott  - bangkok","10","1","2023-06-07 05:43:29.55","2023-06-17 11:00:00","108"
"503958-490eafd32e8e4d5e8872d1613c663262","Radisson  - boston","1","1","2023-01-31 13:10:24.87","2023-02-02 11:00:00","190"
"504000-77cae8a5d2784fcabdf032577abf10c7","Starwood  - new york","9","1","2023-01-23 09:09:06.435","2023-02-01 11:00:00","204"
"504045-1e67af0d59a64b3a873c3eaa939f9e72","Four Seasons - vancouver","11","1","2023-07-04 20:52:01.335","2023-07-16 11:00:00","162"
"504065-34a9bbd24e3e47ad82122daf9e459ee6","Best Western - el paso","7","1","2023-01-25 19:43:35.985","2023-02-02 11:00:00","187"
"504135-8efb4d2937434d2db477906abaa7dc84","Shangri-La - calgary","10","1","2023-01-25 11:00:00","2023-02-04 11:00:00","199"
"504190-fdc7088719f24ac6b9e54c780439f75c","NH Hotel  - toronto","5","1","2023-01-27 14:22:16.95","2023-02-02 11:00:00","200"
"504250-20119906538949acb248d6e041ee2788","Aman Resorts - edmonton","4","1","2023-01-24 12:26:48.93","2023-01-29 11:00:00","355"
"504287-5b207224dd314c1dbdde39a678b6e969","Fairmont - san diego","8","1","2023-01-24 18:45:18.405","2023-02-02 11:00:00","81"
"504303-663ddcece5944bf599d13834e663c63d","Banyan Tree  - el paso","12","2","2023-02-03 11:00:00","2023-02-15 11:00:00","175"
"504305-546570f7c3bc4f3ea1cd62841ba57704","Hilton - san francisco","8","1","2023-01-28 20:55:01.92","2023-02-06 11:00:00","73"
"504348-af354d874a854220b80c31411ee61191","Four Seasons - dallas","4","1","2023-01-24 14:18:24.39","2023-01-29 11:00:00","187"
"504374-b46aad72d34a446687dc18184d3ccf11","Choice Hotels - portland","6","1","2023-02-03 11:00:00","2023-02-09 11:00:00","109"
"504375-c1d1b1c4fb834a25b961373df306d5ed","Extended Stay  - new york","1","1","2023-01-22 17:08:05.865","2023-01-24 11:00:00","91"
"504423-389965e8cda3467f961ca26c0f770f22","Aman Resorts - calgary","9","1","2023-02-18 11:00:00","2023-02-27 11:00:00","99"
"504450-17e8facf2373491eb4f7a9c964b79d54","Best Western - los angeles","2","1","2023-01-23 15:57:56.835","2023-01-26 11:00:00","103"
"504482-afb12cada64648a98c033e3613ba31f9","Best Western - los angeles","4","1","2023-02-04 11:00:00","2023-02-08 11:00:00","96"
"504512-0edb4543e9c540e9baa7976b06f61a99","Starwood  - indianapolis","2","1","2023-01-28 14:20:02.715","2023-01-31 11:00:00","298"
"504514-7fb6a56534ff43b1b3ea1a9076db1e7f","Shangri-La - ottawa","4","1","2023-02-05 11:00:00","2023-02-09 11:00:00","100"
"504525-56d2ed72ee914eb4b57ace9dbb7d1214","Wyndham - ottawa","0","1","2023-01-22 21:02:57.3","2023-01-23 11:00:00","133"
"504561-648d31eb02044f029fcd69a8bced2478","Starwood  - calgary","0","1","2023-01-23 12:09:41.13","2023-01-24 11:00:00","121"
"504566-deb44f79cf7c44c19d4c85c5932274f7","Aman Resorts - memphis","5","1","2023-01-24 11:43:08.895","2023-01-29 11:00:00","64"
"504569-4d76d0d4037848bb89f09ecaf89ecc1c","Best Western - chicago","15","1","2023-01-27 11:00:00","2023-02-11 11:00:00","336"
"504581-6046cf203f5845f4bf3f52cd18c8288e","Conrad  - ottawa","3","1","2023-01-26 09:40:43.05","2023-01-29 11:00:00","118"
"504656-370548e5ad8e4d86be169a1f2c7d3c9c","Hilton - dallas","5","1","2023-01-26 16:26:27.825","2023-02-01 11:00:00","175"
"504714-a6e53d93130148c08331dce26dcf7e9e","Best Western - san antonio","0","1","2023-01-24 14:10:05.205","2023-01-25 11:00:00","93"
"504748-3585111f4c334871b3c68db46350ed8a","Crowne Plaza - new york","6","1","2023-01-22 19:54:53.1","2023-01-29 11:00:00","94"
"504789-a0acf99f64c44585825da7cbf79cfc67","Marriott  - houston","2","1","2023-01-31 16:52:10.155","2023-02-03 11:00:00","123"
"504880-702234e299594c6093e04c7e6d6cc31a","Hyatt - new york","4","1","2023-02-09 11:00:00","2023-02-13 11:00:00","75"
"504937-d93c81def74a44cf9d87cbf05f2a38f0","Marriott  - columbus","3","1","2023-01-26 09:58:09.975","2023-01-29 11:00:00","291"
"504981-167813a35ca74d5c98490d5a50b9c9b3","Hyatt - houston","1","1","2023-01-26 17:54:25.83","2023-01-28 11:00:00","290"
"504990-ef5e5dc68764417ab2f13021868baa23","Accor - chicago","1","1","2023-01-23 12:28:37.785","2023-01-25 11:00:00","138"
"505008-a062b6ef38754e6bb46982765cbced51","Radisson  - washington","-1","1","2023-01-29 17:38:19.41","2023-01-29 11:00:00","135"
"505036-09406b0c1a3a4060ba3c06ae397a028d","NH Hotel  - new york","1","1","2023-01-26 17:58:03.945","2023-01-28 11:00:00","272"
"505051-c156e50e8e5e499aadc347bb9658ae67","Banyan Tree  - philadelphia","0","1","2023-01-28 13:45:43.515","2023-01-29 11:00:00","74"
"505224-ea9839c6f70a472fb4d3eac220bd371b","Starwood  - new york","5","1","2023-01-25 13:57:17.775","2023-01-31 11:00:00","200"
"505234-da3dc5ca158846af8246d86d899956a7","Shangri-La - chicago","2","1","2023-01-23 19:01:54.03","2023-01-26 11:00:00","140"
"505404-a74e643c61624c26a15875ed2d2e831e","InterContinental  - houston","1","1","2023-01-21 19:50:19.545","2023-01-23 11:00:00","248"
"505410-fe407fe9c312474b864adf80215f02a7","Shangri-La - new york","3","1","2023-02-03 11:00:00","2023-02-06 11:00:00","79"
"505429-a0fd198c6538481ea2d99a186e188cda","Extended Stay  - vancouver","5","1","2023-01-28 19:20:43.71","2023-02-03 11:00:00","68"
"505447-49450df7f9d24471b864112a4acd8b50","NH Hotel  - phoenix","5","1","2023-01-24 18:28:27.435","2023-01-30 11:00:00","444"
"505515-8e7741a4762146cd9182792349744a91","Four Seasons - indianapolis","0","1","2023-01-23 16:38:14.145","2023-01-24 11:00:00","127"
"505607-711bf18f969342f295a98e0059cc40e1","Radisson  - charlotte","1","1","2023-01-25 11:13:15.645","2023-01-26 11:00:00","313"
"505612-55727c8845284ff38d7b296d48ac75da","InterContinental  - new york","2","1","2023-01-24 18:43:38.55","2023-01-27 11:00:00","154"
"505667-f39d3155e0c444cf8b6696c5af9fbf2e","Conrad  - vancouver","2","1","2023-01-21 13:36:39.69","2023-01-24 11:00:00","130"
"505679-dce3eec452c041368fb5c6f28a6eaf3e","Fairmont - new york","1","1","2023-01-28 14:31:38.01","2023-01-30 11:00:00","158"
"505704-73cf31a320bc477f80616254287b1fdb","Aman Resorts - dallas","4","2","2023-01-29 11:30:05.49","2023-02-02 11:00:00","337"
"505780-ec497c64a8b9412fa43232591f90364e","Four Seasons - los angeles","4","1","2023-01-23 13:33:36.495","2023-01-28 11:00:00","80"
"505783-2ca6eb5513aa4005a5624633dc45bae2","Best Western - chicago","0","2","2023-01-31 18:27:17.775","2023-02-01 11:00:00","137"
"505891-1797d2bc81f44e6688c2da7404f8af17","Marriott  - tucson","4","1","2023-01-22 13:16:17.22","2023-01-27 11:00:00","206"
"506044-cb2813d5dccc4447ba1fd18a8042846c","Hyatt - san jose","11","1","2023-01-25 17:24:49.68","2023-02-06 11:00:00","72"
"506051-792196edbc7f42b7b6ad325d8f1358dc","Rosewood - new york","0","1","2023-01-29 14:56:12.885","2023-01-30 11:00:00","89"
"506120-774209f840d94e35acbffb717c9623fa","Banyan Tree  - san francisco","3","1","2023-01-29 15:10:34.77","2023-02-02 11:00:00","165"
"506134-bffd432d80514f5f88745085660f9526","InterContinental  - austin","1","1","2023-01-24 14:57:51.345","2023-01-26 11:00:00","87"
"506142-be3e83ccf44644ac9668e32a86b85a52","Crowne Plaza - chicago","7","1","2023-01-19 11:00:00","2023-01-26 11:00:00","85"
"506165-425182e87b994d0093792af57a7ab9f6","Aman Resorts - edmonton","-1","1","2023-01-25 11:49:19.155","2023-01-24 11:00:00","120"
"506181-62d754e4aa6646628bd558bdf68f87bf","Banyan Tree  - dallas","2","1","2023-01-24 17:22:10.02","2023-01-27 11:00:00","107"
"506255-af4a6b30a35c4692be752eebdf64db9c","Best Western - chicago","4","1","2023-01-25 17:55:46.56","2023-01-30 11:00:00","175"
"506259-110db645bc1549aba0860b9cb7396440","Fairmont - los angeles","5","2","2023-01-31 17:36:28.62","2023-02-06 11:00:00","188"
"506286-94b090044e334c4c843854168e1eded1","Best Western - milwaukee","15","1","2023-01-25 11:14:57.705","2023-02-09 11:00:00","198"
"506383-b27aa58562ff427b9020424d805e53d4","Crowne Plaza - philadelphia","5","1","2023-01-21 19:49:13.53","2023-01-27 11:00:00","89"
"506389-3d08415df592477b89ef5edf664be4c5","Extended Stay  - vancouver","0","1","2023-01-27 16:35:51.81","2023-01-28 11:00:00","250"
"506410-edf4adbf73fe46eb993336ad27053c65","Rosewood - milwaukee","1","1","2023-01-22 13:38:18.51","2023-01-24 11:00:00","134"
"506457-9dd48359a8644bb088de4e9ab64a3ad2","Aman Resorts - new york","3","1","2023-01-24 16:55:34.005","2023-01-28 11:00:00","96"
"506512-6098ecec4fa748b4931a799a290ca58a","Choice Hotels - los angeles","4","1","2023-01-25 17:07:24.15","2023-01-30 11:00:00","186"
"506530-cc491deb03f34b6982a0ba9eae04f308","Banyan Tree  - san jose","6","1","2023-01-25 10:08:44.16","2023-01-31 11:00:00","121"
"506573-bd6341c3331b4a8ab17f59d8425236ef","Rosewood - san francisco","2","1","2023-01-24 14:00:28.575","2023-01-27 11:00:00","1398"
"506615-8add5c7212e94c39ae2a4d1b72e783f7","Shangri-La - memphis","0","1","2023-01-29 12:15:24.84","2023-01-30 11:00:00","175"
"506648-6120e8b8256d471d8c80dc2da384f970","Accor - new york","4","1","2023-01-25 10:31:38.01","2023-01-29 11:00:00","131"
"506703-a1c325fa803c4ad19fe96fc8ba033c7b","Conrad  - fresno","2","2","2023-01-27 17:15:40.275","2023-01-30 11:00:00","175"
"506885-85c8d404d69f46d6843d11c1523bcf77","Rosewood - phoenix","1","2","2023-01-25 13:56:49.47","2023-01-27 11:00:00","96"
"506917-7a208cd98ec24e33947721f8f928f50f","Aman Resorts - washington","1","1","2023-01-24 19:00:26.55","2023-01-26 11:00:00","206"
"506949-b96511f52404401680ade9e8daf6d075","NH Hotel  - el paso","1","1","2023-01-23 12:57:38.16","2023-01-25 11:00:00","120"
"507006-c95d132fc8864d54ade48d2a5d4b0e39","NH Hotel  - dallas","3","1","2023-01-23 15:42:40.005","2023-01-27 11:00:00","160"
"507044-2b28dd565676462ba27fef072db36054","Hilton - indianapolis","6","1","2023-01-23 14:58:54.84","2023-01-30 11:00:00","62"
"507051-8b4e6e92d50049cfbebd56af3999ba36","Marriott  - montreal","1","1","2023-01-22 09:39:37.575","2023-01-23 11:00:00","347"
"507075-1b27e7e30ac343d4a60962c202b2c202","Four Seasons - los angeles","2","1","2023-01-23 11:51:35.775","2023-01-25 11:00:00","124"
"507148-4e85e755e298458db6b718b879aed647","Four Seasons - san antonio","2","1","2023-01-23 12:48:31.455","2023-01-26 11:00:00","202"
"507194-1c75cb18c48041f189766e3db96bc0b5","Accor - houston","13","1","2023-01-28 11:00:00","2023-02-10 11:00:00","126"
"507235-57cb635f51074dbab256f3daedac7756","Rosewood - seoul","16","1","2023-07-06 00:08:28.725","2023-07-22 11:00:00","143"
"507271-5804944627e74e1695a948fbcc88e597","Shangri-La - indianapolis","10","2","2023-01-19 11:00:00","2023-01-29 11:00:00","64"
"507353-54a7ba78e0564ea0bfe2cc9d4444cb8e","Marriott  - phoenix","5","1","2023-01-26 11:00:00","2023-01-31 11:00:00","192"
"507461-35d8cb2fb4864f219b87a7985eddc1f7","Fairmont - philadelphia","0","1","2023-01-24 16:40:33.15","2023-01-25 11:00:00","149"
"507475-fa206ad74fa44523bd5fcc5e4f42d3be","Extended Stay  - los angeles","7","1","2023-01-27 12:26:36.15","2023-02-04 11:00:00","176"
"507554-caabd554451443d39a8c875c27680889","Extended Stay  - denver","0","1","2023-01-26 18:15:42.12","2023-01-27 11:00:00","66"
"507621-3b8f0810ec19414ca99771752ac136a8","Four Seasons - charlotte","6","1","2023-01-26 11:38:13.695","2023-02-01 11:00:00","120"
"507706-b8ac5b7008f34a8692c6ed7d4249346d","Four Seasons - montreal","0","1","2023-01-25 20:54:10.395","2023-01-26 11:00:00","192"
"507829-ac1bdddcf01244cd8cf7a34ee5fdf1b1","Conrad  - new york","3","1","2023-01-29 15:03:33.57","2023-02-02 11:00:00","245"
"507832-b4df6fb444cf4f588333d420094d7323","Rosewood - los angeles","1","1","2023-01-23 20:39:46.53","2023-01-25 11:00:00","94"
"507890-f61b7d5c0b3f446ea8b74e0b671e58f0","NH Hotel  - indianapolis","4","1","2023-01-22 11:00:00","2023-01-26 11:00:00","152"
"507928-275c9919fc284f3dbb6dc36106c0f48a","Shangri-La - chicago","4","1","2023-01-27 19:04:25.725","2023-02-01 11:00:00","222"
"507938-f5f829933afd4411ba9d8078be904c06","Banyan Tree  - edmonton","2","1","2023-01-23 11:00:00","2023-01-25 11:00:00","90"
"507940-84907407086041aba657f2d6ab14001a","Hilton - los angeles","8","1","2023-06-07 23:55:02.235","2023-06-16 11:00:00","79"
"507947-f51f0393dcae40ad83d85e398bb9d9a5","Conrad  - san diego","3","1","2023-01-24 16:52:55.425","2023-01-28 11:00:00","108"
"508037-7db7fb5cf1554e578a081113d646b0f1","Hilton - indianapolis","2","1","2023-01-25 10:20:12.48","2023-01-27 11:00:00","92"
"508087-f5facc1b257941a69fce7f5948ba565d","Fairmont - tucson","4","1","2023-01-31 14:16:17.22","2023-02-05 11:00:00","428"
"508113-a79785c16b06451ea89cac8720701da8","Crowne Plaza - new york","0","1","2023-01-23 13:41:55.725","2023-01-24 11:00:00","142"
"508175-08ed34e1043f4114b4bfc772e1a61ebb","Extended Stay  - philadelphia","5","2","2023-01-19 11:00:00","2023-01-24 11:00:00","155"
"508210-e2d81e985fe9481fb610ff496650a998","Hyatt - quebec","2","1","2023-01-27 16:53:14.145","2023-01-30 11:00:00","119"
"508266-7d8e5c524af7466d95afa91dbda3e47b","Fairmont - oklahoma city","3","1","2023-01-23 12:39:06.435","2023-01-27 11:00:00","148"
"508344-bb2e5fb314b64baca085ff0760dc6b99","NH Hotel  - san diego","2","4","2023-01-22 20:54:16.56","2023-01-25 11:00:00","142"
"508355-be632f105fdd4c889bc0e20ae85ebf85","Starwood  - los angeles","0","1","2023-01-24 21:57:24.3","2023-01-25 11:00:00","102"
"508358-2e4ec32a74d34d25b8a9d2b26991a87c","Four Seasons - toronto","5","2","2023-01-24 20:26:07.845","2023-01-30 11:00:00","46"
"508380-8a148e54b1934b93badb607d9cd60ad5","Rosewood - vienna","11","1","2023-05-10 21:04:52.365","2023-05-22 11:00:00","202"
"508482-621f8ff9f7f0478d9983d5a855c2f590","Accor - los angeles","1","1","2023-01-27 16:05:04.2","2023-01-29 11:00:00","98"
"508492-a6fa3b3e177047929b8679a87a7c8e27","InterContinental  - toronto","3","1","2023-01-24 16:13:24.87","2023-01-28 11:00:00","87"
"508584-9c5dc1d0dbce4051924c308955860448","NH Hotel  - new york","5","2","2023-01-24 11:00:00","2023-01-29 11:00:00","87"
"508787-7b1f29890d0b4c18afa93b08bfc978ad","Starwood  - tucson","2","1","2023-01-26 18:16:17.22","2023-01-29 11:00:00","259"
"508820-f2b053eb5f2c44ec837ad52e5d39f9db","Starwood  - baltimore","1","1","2023-01-30 14:34:13.26","2023-02-01 11:00:00","139"
"508836-70ae41ee7a1247229796986e6c2b58d8","NH Hotel  - new york","4","1","2023-01-23 13:58:55.47","2023-01-28 11:00:00","54"
"508866-a046ecfafb264374991decd9da1b9705","NH Hotel  - los angeles","5","1","2023-01-25 10:25:57.63","2023-01-30 11:00:00","117"
"508924-f74393dc1ff542da85792363ea95bceb","Conrad  - houston","6","1","2023-01-26 12:14:25.395","2023-02-02 11:00:00","59"
"508939-2069263369834ac0b50ad9fa1e79f5af","Banyan Tree  - san diego","1","1","2023-01-23 13:21:31.545","2023-01-25 11:00:00","147"
"508942-ab1169697e2d4ab6aa02ec6f24904fb6","Conrad  - ottawa","5","1","2023-01-26 11:00:00","2023-01-31 11:00:00","237"
"508962-b9a9e2c0cb5f4362ba9e885134f0c1ee","Choice Hotels - san diego","1","1","2023-01-27 11:37:10.065","2023-01-28 11:00:00","125"
"508999-405aa7f4301f4ff9a94ad27b9a20ada8","Hyatt - edmonton","2","1","2023-01-21 15:21:28.575","2023-01-24 11:00:00","109"
"509034-49d183848d4a4e57aa06e3d6beb4146a","Accor - los angeles","1","1","2023-01-22 13:57:24.3","2023-01-24 11:00:00","52"
"509040-de7921f3bead47e19aaf620e755de02f","Conrad  - boston","3","1","2023-01-22 14:43:32.25","2023-01-26 11:00:00","66"
"509123-436dd41de44940dd8dc396101cf6a068","Radisson  - tucson","2","1","2023-01-31 19:52:19.605","2023-02-03 11:00:00","100"
"509152-54bdeb86694e47dba1bf6b622fc53a0d","Choice Hotels - los angeles","18","1","2023-01-21 11:00:00","2023-02-08 11:00:00","198"
"509191-632a7a0908b44c81932505f906a369b0","Accor - new york","6","1","2023-02-01 11:00:00","2023-02-07 11:00:00","102"
"509350-2f08e382d5f64f3cbcf51489fc0e3830","Banyan Tree  - philadelphia","2","1","2023-01-27 17:03:17.955","2023-01-30 11:00:00","214"
"509365-61d9ff5c7a9847eb8f9c9a51e5d1616f","Hyatt - indianapolis","2","1","2023-01-22 16:51:36.09","2023-01-25 11:00:00","169"
"509369-09ced25400be41f1b479628536ac11ed","Wyndham - dallas","0","1","2023-01-28 16:22:34.275","2023-01-29 11:00:00","204"
"509407-12123cda9ef8438eb4d36d135c08d259","NH Hotel  - new york","0","1","2023-01-24 11:58:09.975","2023-01-24 11:00:00","102"
"509422-e78017f532b041c3a4d206541b4d10b1","Starwood  - dallas","2","1","2023-01-25 16:21:30.555","2023-01-28 11:00:00","71"
"509478-184999e0490147239530153424ee8bcd","Hyatt - new york","8","1","2023-01-26 18:19:20.055","2023-02-04 11:00:00","58"
"509484-ea6638628c2a4f248125ffa9041df208","Choice Hotels - san jose","1","1","2023-01-25 19:09:21.555","2023-01-27 11:00:00","197"
"509533-c9ceaf2cfb5b46c8b834fa8bc54422b5","Choice Hotels - quebec","8","1","2023-01-25 18:12:01.215","2023-02-03 11:00:00","44"
"509538-e70b2f625fd14900b0b38bd8d7800a03","Marriott  - new york","4","1","2023-01-23 16:29:05.775","2023-01-28 11:00:00","92"
"509608-75a5393bd3384fb7a056ff5c94e466b9","Rosewood - san diego","1","1","2023-01-23 17:10:23.88","2023-01-25 11:00:00","172"
"509694-0b486b49a2e64726bd8b2ab1c5ab50db","Radisson  - new york","1","2","2023-01-22 09:53:14.145","2023-01-23 11:00:00","149"
"509704-0fbf1b30907e4da59fcae74690ae2645","Choice Hotels - new york","4","1","2023-01-24 19:55:24.465","2023-01-29 11:00:00","201"
"509713-1e808df782114207a4d40209c681cddf","Aman Resorts - ottawa","4","1","2023-01-27 13:51:13.95","2023-02-01 11:00:00","230"
"509738-53ea8847e3eb4e15bc57f8d30f143b3d","Choice Hotels - los angeles","1","1","2023-01-25 13:58:03.945","2023-01-27 11:00:00","671"
"509840-80eaa611eaf84c3e9766d37b05fc8a2f","InterContinental  - nashville","9","1","2023-01-23 17:36:28.62","2023-02-02 11:00:00","812"
"509869-02833f69b42a4f83b03ffa0e96e0ba2f","Choice Hotels - new york","4","1","2023-01-20 11:00:00","2023-01-24 11:00:00","113"
"509888-4a737b8f9e3849a1afc1687d0c7da211","Four Seasons - houston","0","1","2023-01-24 11:36:56.43","2023-01-24 11:00:00","110"
"509961-ae8789bd575741749d57112fc39790b7","Conrad  - new york","5","1","2023-01-27 11:00:00","2023-02-01 11:00:00","131"
"509994-cd5732213ca54e78b6293ce4fb8d2480","Crowne Plaza - san diego","1","1","2023-01-22 15:54:53.1","2023-01-24 11:00:00","139"
"510057-1823618f428249f19762927c13842ba6","Radisson  - los angeles","10","2","2023-02-05 11:00:00","2023-02-15 11:00:00","140"
"510125-8d2a8df7a7d24c7f89ece62a540cd6cd","InterContinental  - los angeles","2","1","2023-01-23 13:44:36.285","2023-01-26 11:00:00","224"
"510200-35a96c336d9f47dfab6ba1a506fc70c7","Marriott  - las vegas","1","2","2023-01-29 15:28:30.09","2023-01-31 11:00:00","158"
"510269-ca4c965b2f664ef5be6db0514100dba8","Best Western - new york","2","1","2023-01-23 13:50:15.945","2023-01-26 11:00:00","291"
"510273-c0b1a4c8b309420bb6fcb546a0f8b2a3","Extended Stay  - new york","7","1","2023-01-27 13:54:45.945","2023-02-04 11:00:00","77"
"510349-2e87f625136b4e42bb8a71d5b35a9706","Accor - los angeles","3","1","2023-01-23 13:44:36.285","2023-01-27 11:00:00","175"
"510438-eb077fe1b1e848dd94153b5c6477de2f","Starwood  - philadelphia","3","1","2023-01-28 16:12:00.495","2023-02-01 11:00:00","335"
"510445-93f5810e614648b9a117fa27ed7e60c9","Choice Hotels - new york","7","1","2023-01-20 11:00:00","2023-01-27 11:00:00","47"
"510448-ba8f0aae94a0430e8217b146d2310df6","Crowne Plaza - jacksonville","1","1","2023-01-26 10:40:05.25","2023-01-27 11:00:00","105"
"510451-581b75533e42477ead81ab71cd937d07","Wyndham - las vegas","2","1","2023-01-21 13:29:46.23","2023-01-24 11:00:00","91"
"510476-e33c328d8a174a88bc36fb01160df4db","NH Hotel  - new york","1","1","2023-01-23 17:49:48.99","2023-01-25 11:00:00","40"
"510552-8cc6ac242e0a469fbddc476d0432acac","Banyan Tree  - montreal","1","1","2023-01-23 16:32:33.675","2023-01-25 11:00:00","139"
"510676-71ddc60a8fa84359a1b2413205feb96c","InterContinental  - los angeles","2","1","2023-02-02 21:57:24.3","2023-02-05 11:00:00","84"
"510709-202642af64c840c092bb4534dbe4162b","Rosewood - seattle","1","1","2023-01-24 13:55:55.155","2023-01-26 11:00:00","38"
"510730-2e4b54be33ae44848c23f047f84f32f3","Rosewood - milwaukee","1","1","2023-01-25 11:27:03.825","2023-01-26 11:00:00","285"
"510799-0bdf8cf3fbcf4ce485ef541421c07d4d","Extended Stay  - new york","5","1","2023-01-25 14:01:15.015","2023-01-31 11:00:00","416"
"510879-12a6ace3a712450aa477cdae1ececd08","Wyndham - indianapolis","9","2","2023-01-21 11:00:00","2023-01-30 11:00:00","292"
"510932-4d93d050fda949c0ab860737bc9fe7db","Shangri-La - denver","6","1","2023-01-23 10:43:54.615","2023-01-29 11:00:00","182"
"511104-a4008df69b77411a86e182336ebda0c1","Hyatt - oklahoma city","10","1","2023-01-20 11:00:00","2023-01-30 11:00:00","235"
"511121-5dabfa68911645948573ca3fecd7c3e9","Choice Hotels - san antonio","1","1","2023-01-27 17:29:28.995","2023-01-29 11:00:00","224"
"511143-ece16defd3704a06bf54e3ffbe9fbf2d","Shangri-La - new york","5","1","2023-01-22 20:24:29.7","2023-01-28 11:00:00","274"
"511171-41d41d17c55240daa3f256f8087f4b15","Hilton - dallas","2","1","2023-01-23 17:50:50.82","2023-01-26 11:00:00","416"
"511186-1f0cc2bbac2b4ae1989a79c88832977c","InterContinental  - new york","1","1","2023-01-25 15:05:17.385","2023-01-27 11:00:00","133"
"511198-69e967b3f2f841528945cb79cfaa6181","Hyatt - houston","1","2","2023-01-23 10:40:56.775","2023-01-24 11:00:00","126"
"511213-cdff98207ed540d89ebda6a1d14ad3bf","Hyatt - new york","2","1","2023-01-25 15:29:44.52","2023-01-28 11:00:00","175"
"511216-850181992bc048099e8a805ae4468b5e","Rosewood - chicago","4","1","2023-01-30 11:00:00","2023-02-03 11:00:00","327"
"511252-70d3c5a9474447bfb173a4d236b45228","InterContinental  - washington","2","1","2023-01-24 12:07:41.43","2023-01-27 11:00:00","161"
"511336-041e2bd9291b4e208f18fcb150d9ccee","Rosewood - houston","1","1","2023-01-25 16:29:35.61","2023-01-27 11:00:00","121"
"511386-fc75781105674b72976c265ef779b929","Banyan Tree  - indianapolis","3","1","2023-01-22 13:30:29.88","2023-01-26 11:00:00","237"
"511446-28c0f838f795486397315aebf971126b","Four Seasons - charlotte","1","1","2023-01-28 13:51:36.09","2023-01-30 11:00:00","136"
"511484-575da59a92ac46fc837517683e7c49bf","Extended Stay  - new york","5","1","2023-01-26 12:03:24.75","2023-02-01 11:00:00","97"
"511539-ed523a9fbcf44239870b1c2f912aca60","Extended Stay  - houston","1","1","2023-01-26 12:28:22.395","2023-01-28 11:00:00","360"
"511580-1afc11b9b3dc4fa9944f5d9f3043430f","Wyndham - portland","3","1","2023-01-27 13:59:51.135","2023-01-31 11:00:00","108"
"511646-94090edcdedc491a9aa9f7bee9fd88ff","Four Seasons - oklahoma city","1","1","2023-01-25 17:10:48.81","2023-01-27 11:00:00","53"
"511675-9bf81a27d5434cdbbc03d6f38140097a","Starwood  - detroit","1","1","2023-01-24 09:26:35.88","2023-01-25 11:00:00","98"
"511756-6889dcfd181d4fc886d116f4cc4b391a","Conrad  - los angeles","2","1","2023-01-25 13:57:24.3","2023-01-28 11:00:00","132"
"511768-9581e868679546db96fe660ccf1e0feb","InterContinental  - new york","3","2","2023-01-20 13:05:17.385","2023-01-24 11:00:00","146"
"511800-b4e5c2443934463292372c9527c938b9","Crowne Plaza - austin","0","1","2023-01-27 20:57:51.345","2023-01-28 11:00:00","218"
"511852-ffbc88e8e35f4dd8a53075ebe1204989","Hyatt - new york","1","1","2023-01-24 09:55:02.415","2023-01-25 11:00:00","191"
"511909-02d2089b208d4cd6819a77e54f8169a9","Crowne Plaza - hamilton","0","1","2023-01-28 14:45:11.925","2023-01-29 11:00:00","189"
"512014-ae8002479d0a431fa90d78f27f830d49","Accor - seattle","2","1","2023-01-22 20:14:11.94","2023-01-25 11:00:00","91"
"512042-935c1ec4b28c4ff8ab66f21d72443bda","Banyan Tree  - vancouver","1","1","2023-01-23 10:38:58.29","2023-01-24 11:00:00","295"
"512057-1a702e305b7141908dd57a4e47b1e762","Conrad  - houston","3","1","2023-01-22 11:00:00","2023-01-25 11:00:00","115"
"512370-290a5c7e3b36456a941535ef8e55df98","InterContinental  - chicago","1","1","2023-01-24 12:21:26.415","2023-01-26 11:00:00","236"
"512470-6863ed72069648a39a402b704f885546","Hyatt - new york","4","1","2023-01-30 10:09:06.435","2023-02-03 11:00:00","91"
"512494-51f77c65b1b64b998a25d561b8e1b221","InterContinental  - san diego","4","1","2023-01-23 11:00:00","2023-01-27 11:00:00","117"
"512547-111e959e550748e9ac63e319b49845b2","Hilton - columbus","3","1","2023-01-23 11:00:00","2023-01-26 11:00:00","110"
"512591-6aa0a14a5256492b9327e01eff3f7916","Marriott  - detroit","2","1","2023-01-24 22:10:20.685","2023-01-27 11:00:00","271"
"512592-0c8cb0e67dec43d6b7994bfd2b2dfc9e","Four Seasons - seattle","19","1","2023-07-05 13:39:42.885","2023-07-25 11:00:00","187"
"512640-b4df38ccd58a4c14b1094fbabbcf1e0c","Aman Resorts - houston","7","2","2023-02-19 11:00:00","2023-02-26 11:00:00","132"
"512662-aeb9ff08b7ee4d438431c929593543d3","Rosewood - boston","8","1","2023-06-06 21:53:34.395","2023-06-15 11:00:00","211"
"512671-139e530e36d9438797997e64fd95c666","Shangri-La - new york","4","1","2023-01-23 19:02:27.915","2023-01-28 11:00:00","193"
