"user_id","gender","age","married","has_children","actual_trips","avg_click","session_count","num_flights","avg_time_btw_booking_departure","avg_checked_baggage","frequency_of_discount_flight","frequency_hotel_discount","booked_seats","total_rooms","total_nights","hotel_booking_count","total_flight_price","total_hotel_price","rfm_recency","rfm_frequency","monetary_value","rfm_frequency_quartile","rfm_recency_quartile","rfm_monetary_quartile","rfm_rank","user_type","perks"
"593398","F","23","false","false","0","8.38","8","0","0","0.00","8","0","0","0","0","0","0","0","90","8","0","4","4","4","4","Basic Members (No Bookings)","30% first timer welcome discount"
"593401","F","38","false","false","2","14.38","8","4","1","0.50","8","1","2","1","2","2","528.53","150","152","8","678.53","3","4","3","3","Silver Members","Business Travelers - Hotel&Flight(Room upgrade)"
"593494","F","56","true","false","3","20.88","8","6","3","0.00","8","0","3","3","5","3","1019.48","384","63","8","1403.48","2","3","2","2","Gold Members","Business Travelers - Hotel Only (Free breakfast)"
"593536","F","46","true","true","5","15.38","8","8","3","0.75","8","0","4","4","16","5","1358.45","633","54","8","1991.45","1","2","2","2","Platinum Members","Family Travelers - Hotel Only(Family event voucher)"
"593632","F","55","true","true","4","15.78","9","8","3","0.75","9","1","4","2","10","4","1433.43","240.6","38","9","1599.2685","1","1","2","2","Platinum Members","Family Travelers - Hotel Only(Family event voucher)"
"593672","F","32","false","false","3","13.88","8","2","0","1.00","8","1","2","4","16","3","1175.03","1018.7","65","8","1899.9725","1","3","2","2","Platinum Members","Business Travelers - Flight Only(Executive lounge access)"
"593719","M","37","false","true","1","9.75","8","2","1","1.00","8","0","1","1","6","1","505.27","55","88","8","560.27","3","4","4","4","Silver Members","Family Travelers - Hotel&Flight(1 Complimentary Family Dinner)"
"593786","F","45","false","true","3","28.13","8","8","4","0.50","8","0","4","2","11","2","1572.35","401","93","8","1875.684","1","4","2","2","Platinum Members","Family Travelers - Hotel Only(Family event voucher)"
"593804","F","30","true","false","1","8.38","8","2","32","1.00","8","0","1","0","0","1","601.44","0","74","8","601.44","3","3","4","4","Silver Members","Business Travelers - Hotel&Flight(Room upgrade)"
"593833","F","23","false","false","1","44.89","9","4","1","0.00","9","0","2","0","0","0","866.08","0","61","9","866.08","1","2","3","3","Platinum Members","Young and Free - Hotel Only (10% hotel discount)"
"593910","M","56","true","false","2","13.13","8","3","2","1.50","8","0","2","2","7","2","582.80","770","38","8","1333.3465","2","1","2","3","Platinum Members","Couple Explorers - Hotel Only (1 Night Romantic dinner)"
"594000","F","66","true","false","1","10.88","8","0","0","0.00","8","0","0","1","6","1","0","170","63","8","170","3","3","4","4","Silver Members","Business Travelers - Hotel&Flight(Room upgrade)"
"594027","F","34","false","true","3","25.50","8","6","1","0.33","8","0","3","3","10","2","2037.32","279","39","8","2228.7680","4","1","1","1","Silver Members","Family Travelers - Hotel&Flight(1 Complimentary Family Dinner)"
"594042","F","37","true","false","6","20.44","9","12","4","0.33","9","1","6","6","12","6","1529.33","1497.40","47","9","3026.73","1","1","1","1","Platinum Members","Business Travelers - Flight Only(Executive lounge access)"
"594103","F","36","false","true","3","10.50","8","4","2","0.00","8","0","2","4","12","3","428.04","686","58","8","1114.04","2","2","3","3","Gold Members","Family Travelers - Flight Only(Free Cancellation & Rescheduling)"
"594123","F","47","false","true","2","14.63","8","2","1","1.00","8","1","1","3","8","2","114.9","606.00","72","8","720.90","3","3","3","3","Gold Members","Family Travelers - Flight Only(Free Cancellation & Rescheduling)"
"594146","F","69","false","false","1","11.75","8","0","0","0.00","8","0","0","1","8","1","0","160","64","8","160","3","3","4","4","Silver Members","Business Travelers - Hotel&Flight(Room upgrade)"
"594188","F","54","false","true","2","10.88","8","4","1","0.50","8","0","4","4","6","2","2320.97","129","122","8","2449.97","4","4","1","1","Silver Members","Family Travelers - Hotel&Flight(1 Complimentary Family Dinner)"
"594238","F","55","true","true","2","18.50","8","4","2","0.50","8","0","2","2","3","2","855.94","497","75","8","1307.682","2","3","2","2","Gold Members","Family Travelers - Flight Only(Free Cancellation & Rescheduling)"
"594240","F","42","false","true","1","11.00","8","2","1","0.00","8","1","1","1","0","1","44.28","86.45","119","8","117.446","3","4","4","4","Silver Members","Family Travelers - Hotel&Flight(1 Complimentary Family Dinner)"
"594406","F","36","false","false","4","15.75","8","8","3","0.25","8","1","4","4","6","4","860.72","1103.50","45","8","1964.22","1","1","2","2","Platinum Members","Business Travelers - Flight Only(Executive lounge access)"
"594410","F","68","true","false","3","14.00","8","2","46","1.00","8","1","2","2","9","3","3210.08","264.4","56","8","3474.48","4","2","1","1","Silver Members","Business Travelers - Hotel&Flight(Room upgrade)"
"594446","F","25","false","true","3","12.88","8","4","35","1.00","8","0","3","2","15","3","5626.91","439","40","8","5316.9705","4","1","1","1","Silver Members","30% first timer welcome discount"
"594449","F","52","true","true","1","30.50","8","2","1","1.00","8","0","1","1","0","1","263.76","297","47","8","560.76","3","1","4","4","Gold Members","Family Travelers - Flight Only(Free Cancellation & Rescheduling)"
"594503","F","23","false","false","2","14.63","8","2","0","1.00","8","0","1","2","11","2","340.28","347","141","8","687.28","3","4","3","3","Silver Members","Young and Free - Hotel&Flight (20% hotel discount)"
"594516","F","31","false","false","0","11.56","9","0","0","0.00","9","0","0","0","0","0","0","0","47","9","0","1","1","4","4","Basic Members (No Bookings)","30% first timer welcome discount"
"594601","F","35","true","false","1","23.00","8","2","1","0.00","8","0","1","1","0","1","722.45","258","40","8","980.45","3","1","3","3","Gold Members","Business Travelers - Hotel Only (Free breakfast)"
"594644","F","51","true","false","3","21.88","8","5","2","1.33","8","1","3","3","8","3","664.87","488.30","83","8","1153.17","2","3","3","3","Gold Members","Couple Explorers - Flight Only (Couple seating preference)"
"594695","F","56","true","false","4","14.63","8","6","2","1.00","8","0","3","3","31","4","1236.35","463","60","8","1699.35","2","2","2","2","Platinum Members","Business Travelers - Flight Only(Executive lounge access)"
"594737","F","34","true","true","3","13.63","8","4","2","0.50","8","1","2","3","6","3","1138.01","394.7","47","8","1532.71","2","1","2","2","Platinum Members","Family Travelers - Hotel Only(Family event voucher)"
"594824","F","48","true","true","2","32.00","9","6","2","0.67","9","0","3","1","0","1","1051.37","369","69","9","1407.643","1","3","2","2","Platinum Members","Family Travelers - Hotel Only(Family event voucher)"
"594875","F","18","false","true","1","14.63","8","0","0","0.00","8","0","0","1","5","1","0","222","44","8","222","3","1","4","4","Gold Members","30% first timer welcome discount"
"594892","F","51","true","false","2","15.75","8","4","2","0.00","8","1","2","2","3","2","956.71","580.75","62","8","1537.46","2","2","2","2","Platinum Members","Business Travelers - Flight Only(Executive lounge access)"
"594914","F","43","false","false","3","15.75","8","6","4","0.33","8","1","3","3","15","3","1531.92","269.2","67","8","1746.7435","2","3","2","2","Gold Members","Business Travelers - Hotel Only (Free breakfast)"
"594948","F","65","false","false","1","8.13","8","2","1","1.00","8","0","1","1","4","1","344.54","120","101","8","464.54","3","4","4","4","Silver Members","Business Travelers - Hotel&Flight(Room upgrade)"
"594985","F","42","false","false","3","12.88","8","5","3","0.33","8","0","3","3","10","3","450.23","808","46","8","1236.914","2","1","3","3","Platinum Members","Business Travelers - Flight Only(Executive lounge access)"
"595026","F","47","false","false","3","17.50","8","2","1","1.00","8","0","1","4","13","3","427.97","610","43","8","1037.97","2","1","3","3","Platinum Members","Business Travelers - Flight Only(Executive lounge access)"
"595087","F","41","false","false","5","13.13","8","8","3","0.75","8","0","4","5","21","5","1945.64","973","51","8","2845.923","4","2","1","1","Silver Members","Business Travelers - Hotel&Flight(Room upgrade)"
"595122","F","58","true","false","2","13.63","8","3","22","0.50","8","0","3","2","17","2","3774.55","205","90","8","3965.0565","4","4","1","1","Silver Members","Business Travelers - Hotel&Flight(Room upgrade)"
"595123","F","41","false","true","2","33.50","8","6","67","0.00","8","0","3","1","4","1","1731.47","146","42","8","1721.2625","2","1","2","2","Platinum Members","Family Travelers - Hotel Only(Family event voucher)"
"595126","F","32","false","false","2","12.56","9","2","16","1.00","9","0","2","2","16","2","2003.98","385","94","9","2088.3830","1","4","1","1","Platinum Members","Business Travelers - Flight Only(Executive lounge access)"
"595171","F","34","true","false","2","16.75","8","4","2","0.00","8","0","2","2","6","2","688.52","398","91","8","1086.52","2","4","3","3","Gold Members","Business Travelers - Hotel Only (Free breakfast)"
"595183","F","66","true","false","2","52.00","9","1","0","0.00","9","0","0","2","7","1","0","238","56","9","238","1","2","4","4","Platinum Members","Business Travelers - Flight Only(Executive lounge access)"
"595184","F","49","false","false","5","25.00","8","8","3","0.75","8","2","4","4","5","5","1034.52","484.15","51","8","1518.67","2","2","2","2","Platinum Members","Business Travelers - Flight Only(Executive lounge access)"
"595257","F","46","false","false","4","21.38","8","8","3","0.50","8","0","4","4","15","4","2052.66","533","76","8","2585.66","4","3","1","1","Silver Members","Business Travelers - Hotel&Flight(Room upgrade)"
"595283","F","54","true","false","1","17.25","8","2","1","1.00","8","1","1","0","0","1","301.34","0","49","8","271.206","3","2","4","4","Gold Members","Business Travelers - Hotel Only (Free breakfast)"
"595284","F","52","true","false","4","17.38","8","8","4","0.25","8","1","5","5","17","4","1388.46","645.7","52","8","1987.174","1","2","2","2","Platinum Members","Business Travelers - Flight Only(Executive lounge access)"
"595386","F","41","false","false","6","24.63","8","11","6","0.67","8","1","6","5","15","6","2007.35","724.35","52","8","2581.204","4","2","1","1","Silver Members","Business Travelers - Hotel&Flight(Room upgrade)"
"595414","F","49","true","false","4","20.25","8","7","4","0.75","8","0","4","4","15","4","1193.92","489","51","8","1682.92","2","2","2","2","Platinum Members","Business Travelers - Flight Only(Executive lounge access)"
"595431","F","37","false","false","3","19.38","8","6","3","0.33","8","0","3","3","13","3","959.87","593","79","8","1552.87","2","3","2","2","Gold Members","Business Travelers - Hotel Only (Free breakfast)"
"595442","F","44","false","false","4","17.00","8","8","3","0.50","8","1","4","2","3","4","1165.72","313","39","8","1478.72","2","1","2","2","Platinum Members","Business Travelers - Flight Only(Executive lounge access)"
"595506","F","25","false","false","0","10.63","8","0","0","0.00","8","0","0","0","0","0","0","0","107","8","0","4","4","4","4","Basic Members (No Bookings)","30% first timer welcome discount"
"595527","F","31","true","false","3","10.75","8","4","28","0.50","8","1","3","4","17","3","2519.69","380.10","79","8","2899.79","4","3","1","1","Silver Members","Business Travelers - Hotel&Flight(Room upgrade)"
"595587","F","39","false","true","4","15.88","8","8","31","0.00","8","0","5","4","5","4","1251.85","606","60","8","1857.85","1","2","2","2","Platinum Members","Family Travelers - Hotel Only(Family event voucher)"
"595624","F","36","false","false","1","14.44","9","2","1","0.00","9","0","1","1","3","1","944.73","364","40","9","1308.73","1","1","2","3","Platinum Members","Business Travelers - Flight Only(Executive lounge access)"
"595626","F","46","false","false","4","24.00","8","8","4","0.50","8","0","6","5","8","4","2144.46","262","39","8","2310.8170","4","1","1","1","Silver Members","Business Travelers - Hotel&Flight(Room upgrade)"
"595690","F","69","true","false","0","15.38","8","0","0","0.00","8","0","0","0","0","0","0","0","71","8","0","4","3","4","4","Basic Members (No Bookings)","30% first timer welcome discount"
"595740","F","58","true","true","2","12.88","8","3","2","0.00","8","1","3","3","3","2","1684.87","254.2","54","8","1939.07","1","2","2","2","Platinum Members","Family Travelers - Hotel Only(Family event voucher)"
"595852","F","54","false","false","3","18.11","9","6","2","1.00","9","0","3","3","4","3","637.57","518","64","9","1155.57","1","3","3","3","Platinum Members","Business Travelers - Flight Only(Executive lounge access)"
"595861","F","40","false","false","1","11.63","8","2","1","0.00","8","0","1","1","1","1","833.72","383","48","8","1216.72","2","1","3","3","Platinum Members","Business Travelers - Flight Only(Executive lounge access)"
"595897","F","26","false","false","1","8.00","8","0","0","0.00","8","1","0","2","12","1","0","156.6","121","8","156.6","3","4","4","4","Silver Members","Young and Free - Hotel&Flight (20% hotel discount)"
"595958","F","51","true","false","4","38.38","8","8","38","1.25","8","0","6","3","7","3","8699.40","266","71","8","8950.553","4","3","1","1","Silver Members","Couple Explorers - Hotel&Flight(Free cinema voucher for couples)"
"596103","F","24","false","false","2","9.38","8","2","1","1.00","8","0","1","2","6","2","434.64","553","79","8","987.64","3","3","3","3","Gold Members","Young and Free - Flight Only (Priority boarding)"
"596153","F","52","true","false","5","22.50","8","9","4","0.40","8","1","5","4","10","5","1528.20","358.80","41","8","1800.9180","2","1","2","2","Platinum Members","Business Travelers - Flight Only(Executive lounge access)"
"596186","F","22","false","false","2","11.38","8","2","1","1.00","8","0","1","2","7","2","107.73","616","76","8","712.957","3","3","3","3","Gold Members","Young and Free - Flight Only (Priority boarding)"
"596220","F","51","true","false","2","10.33","9","2","1","1.00","9","0","1","2","18","2","463.69","471","38","9","934.69","1","1","3","3","Platinum Members","Business Travelers - Flight Only(Executive lounge access)"
"596222","F","60","true","false","3","20.75","8","4","2","1.00","8","0","2","3","7","3","159.20","855","78","8","1014.20","2","3","3","3","Gold Members","Business Travelers - Hotel Only (Free breakfast)"
"596320","F","36","true","true","2","21.89","9","4","1","1.00","9","1","4","3","1","2","1103.11","151.05","38","9","1254.16","1","1","3","3","Platinum Members","Family Travelers - Hotel Only(Family event voucher)"
"596329","F","21","false","false","0","6.89","9","0","0","0.00","9","0","0","0","0","0","0","0","46","9","0","1","1","4","4","Basic Members (No Bookings)","30% first timer welcome discount"
"596335","M","39","true","false","2","13.63","8","4","2","0.50","8","0","3","3","10","2","860.73","308","40","8","1168.73","2","1","3","3","Platinum Members","Business Travelers - Flight Only(Executive lounge access)"
"596349","F","68","true","false","1","9.88","8","0","0","0.00","8","0","0","1","15","1","0","284","63","8","284","3","2","4","4","Gold Members","Business Travelers - Hotel Only (Free breakfast)"
"596361","F","32","false","false","2","14.13","8","2","1","1.00","8","0","1","3","23","2","413.33","259","70","8","651.6635","3","3","3","3","Gold Members","Business Travelers - Hotel Only (Free breakfast)"
"596409","F","47","false","false","2","17.00","8","4","2","0.50","8","1","2","2","3","2","791.14","206.9","81","8","974.1380","3","3","3","3","Gold Members","Business Travelers - Hotel Only (Free breakfast)"
"596442","O","18","false","false","1","26.50","8","0","0","0.00","8","1","0","1","6","1","0","166.25","64","8","166.25","3","3","4","4","Silver Members","Young and Free - Hotel&Flight (20% hotel discount)"
"596505","F","42","false","false","6","25.75","8","10","5","0.80","8","1","6","6","34","6","2498.61","1106.6","44","8","3410.8775","4","1","1","1","Silver Members","Business Travelers - Hotel&Flight(Room upgrade)"
"596559","F","19","false","false","1","14.75","8","2","48","1.00","8","0","4","0","0","0","697.30","0","33","8","697.30","3","1","3","3","Gold Members","Young and Free - Flight Only (Priority boarding)"
"596611","M","23","false","false","0","10.13","8","0","0","0.00","8","0","0","0","0","0","0","0","91","8","0","4","4","4","4","Basic Members (No Bookings)","30% first timer welcome discount"
"596732","F","46","true","true","3","15.00","8","6","4","0.00","8","0","4","4","5","3","1517.66","486","116","8","2003.66","1","4","2","2","Platinum Members","Family Travelers - Hotel Only(Family event voucher)"
"596820","F","37","false","false","1","16.88","8","2","1","1.00","8","0","1","1","2","1","181.81","158","43","8","339.81","3","1","4","4","Gold Members","Business Travelers - Hotel Only (Free breakfast)"
"596856","F","30","false","true","3","15.88","8","2","1","1.00","8","0","1","3","20","3","263.24","422","55","8","685.24","3","2","3","3","Gold Members","Family Travelers - Flight Only(Free Cancellation & Rescheduling)"
"596863","F","39","true","true","3","28.25","8","5","45","1.33","8","0","8","3","26","2","1530.34","411","43","8","1941.34","1","1","2","2","Platinum Members","Family Travelers - Hotel Only(Family event voucher)"
"597003","F","44","true","false","2","11.44","9","4","1","0.00","9","0","2","2","2","2","993.37","589","80","9","1582.37","1","3","2","2","Platinum Members","Business Travelers - Flight Only(Executive lounge access)"
"597010","F","40","true","false","4","14.50","8","8","3","0.25","8","0","7","6","10","4","2269.00","232","41","8","2460.503","4","1","1","1","Silver Members","Business Travelers - Hotel&Flight(Room upgrade)"
"597029","F","39","true","false","5","15.88","8","7","4","1.00","8","0","5","7","22","5","1431.66","517","67","8","1948.66","1","3","2","2","Platinum Members","Business Travelers - Flight Only(Executive lounge access)"
"597300","F","36","true","true","2","11.38","8","3","2","0.00","8","0","3","3","14","2","536.75","442","51","8","956.9280","3","2","3","3","Gold Members","Family Travelers - Flight Only(Free Cancellation & Rescheduling)"
"597410","M","48","false","false","3","14.38","8","4","1","0.00","8","0","2","3","28","3","833.60","620","52","8","1453.60","2","2","2","2","Platinum Members","Business Travelers - Flight Only(Executive lounge access)"
"597434","F","40","false","false","4","37.00","8","9","60","0.40","8","0","5","2","4","3","3514.32","353","40","8","3867.32","4","1","1","1","Silver Members","Business Travelers - Hotel&Flight(Room upgrade)"
"597498","M","58","true","false","5","15.50","8","10","5","0.00","8","0","6","5","12","5","1830.10","445","72","8","2275.10","4","3","1","1","Silver Members","Business Travelers - Hotel&Flight(Room upgrade)"
"597510","F","53","false","true","3","17.25","8","6","3","0.67","8","1","3","3","8","3","940.00","939.4","51","8","1879.40","1","2","2","2","Platinum Members","Family Travelers - Hotel Only(Family event voucher)"
"597662","F","17","false","true","0","13.88","8","0","0","0.00","8","0","0","0","0","0","0","0","48","8","0","4","1","4","4","Basic Members (No Bookings)","30% first timer welcome discount"
"597734","F","46","true","false","3","10.50","8","6","3","0.33","8","0","3","1","2","3","1363.75","160","54","8","1523.75","2","2","2","2","Platinum Members","Business Travelers - Flight Only(Executive lounge access)"
"597836","F","43","false","false","3","17.25","8","6","3","1.00","8","0","3","3","6","3","411.36","400","61","8","811.36","3","2","3","3","Gold Members","Business Travelers - Hotel Only (Free breakfast)"
"597878","F","54","false","false","2","18.13","8","4","1","1.00","8","0","3","3","4","2","762.56","278","83","8","1040.56","2","3","3","3","Gold Members","Business Travelers - Hotel Only (Free breakfast)"
"597946","F","54","true","false","2","11.75","8","4","2","1.00","8","0","2","1","2","2","308.11","81","42","8","389.11","3","1","4","4","Gold Members","Business Travelers - Hotel Only (Free breakfast)"
"597948","M","19","false","true","0","9.00","8","0","0","0.00","8","0","0","0","0","0","0","0","44","8","0","4","1","4","4","Basic Members (No Bookings)","30% first timer welcome discount"
"597954","F","41","true","false","4","18.25","8","8","4","0.50","8","1","5","5","10","4","991.15","629.05","64","8","1538.5260","2","3","2","2","Gold Members","Business Travelers - Hotel Only (Free breakfast)"
"597955","F","64","true","true","0","12.25","8","0","0","0.00","8","0","0","0","0","0","0","0","39","8","0","4","1","4","4","Basic Members (No Bookings)","30% first timer welcome discount"
"598069","F","31","false","false","3","11.63","8","4","2","0.50","8","0","2","2","13","3","555.33","320","58","8","772.478","3","2","3","3","Gold Members","Business Travelers - Hotel Only (Free breakfast)"
"598075","F","37","true","true","3","20.00","8","4","1","1.00","8","0","2","3","5","3","1059.61","218","82","8","1277.61","2","3","3","3","Gold Members","Family Travelers - Flight Only(Free Cancellation & Rescheduling)"
"598185","F","35","true","true","2","10.50","8","2","21","4.00","8","0","5","4","12","2","693.86","281","90","8","974.86","3","4","3","3","Silver Members","Family Travelers - Hotel&Flight(1 Complimentary Family Dinner)"
"598233","F","44","true","true","4","15.50","8","7","3","0.50","8","0","5","5","9","4","2147.00","484","88","8","2591.372","4","4","1","1","Silver Members","Family Travelers - Hotel&Flight(1 Complimentary Family Dinner)"
"598265","M","46","true","true","4","17.63","8","4","2","0.50","8","0","2","4","11","4","124.82","1014","49","8","1138.82","2","2","3","3","Gold Members","Family Travelers - Flight Only(Free Cancellation & Rescheduling)"
"598276","F","45","true","false","2","12.22","9","4","2","0.00","9","0","2","2","8","2","392.46","309","60","9","701.46","1","2","3","3","Platinum Members","Business Travelers - Flight Only(Executive lounge access)"
"598306","F","48","true","false","2","27.25","8","3","2","2.50","8","0","3","3","8","2","1536.41","351","78","8","1887.41","1","3","2","2","Platinum Members","Couple Explorers - Hotel Only (1 Night Romantic dinner)"
"598526","M","68","true","false","1","11.75","8","0","0","0.00","8","0","0","1","3","1","0","94","88","8","94","3","4","4","4","Silver Members","Business Travelers - Hotel&Flight(Room upgrade)"
"598533","F","38","false","true","2","27.38","8","6","63","0.67","8","0","5","1","2","1","8402.15","170","70","8","8379.0980","4","3","1","1","Silver Members","Family Travelers - Hotel&Flight(1 Complimentary Family Dinner)"
"598590","F","49","true","false","5","17.88","8","10","6","0.20","8","0","6","6","9","5","983.26","795","40","8","1744.596","2","1","2","2","Platinum Members","Business Travelers - Flight Only(Executive lounge access)"
"598687","M","40","false","false","3","17.25","8","6","3","1.00","8","0","3","3","10","3","878.68","506","43","8","1384.68","2","1","2","2","Platinum Members","Business Travelers - Flight Only(Executive lounge access)"
"598691","F","37","false","false","2","15.25","8","4","2","0.50","8","0","2","2","12","2","184.99","199","53","8","378.955","3","2","4","4","Gold Members","Business Travelers - Hotel Only (Free breakfast)"
"598692","M","22","false","false","2","12.38","8","2","0","0.00","8","1","1","2","19","2","567.2","315.45","52","8","882.65","3","2","3","3","Gold Members","Young and Free - Flight Only (Priority boarding)"
"598715","F","29","true","true","2","11.25","8","4","2","0.50","8","1","2","1","2","2","855.89","45","38","8","900.89","3","1","3","3","Gold Members","30% first timer welcome discount"
"598832","F","52","true","true","1","12.75","8","0","0","0.00","8","0","0","2","3","1","0","169","82","8","169","3","3","4","4","Silver Members","Family Travelers - Hotel&Flight(1 Complimentary Family Dinner)"
"598881","F","44","false","false","6","20.38","8","10","5","0.40","8","1","8","9","21","6","2211.64","811.35","79","8","3022.99","4","3","1","1","Silver Members","Business Travelers - Hotel&Flight(Room upgrade)"
"598911","F","38","false","false","6","19.75","8","12","4","0.83","8","2","6","5","15","6","1389.50","1298.70","44","8","2678.1175","4","1","1","1","Silver Members","Business Travelers - Hotel&Flight(Room upgrade)"
"598945","F","21","false","false","1","11.75","8","2","2","1.00","8","0","1","1","3","1","527.04","350","44","8","877.04","3","1","3","3","Gold Members","Young and Free - Flight Only (Priority boarding)"
"599065","M","39","false","true","3","46.00","8","8","2","0.75","8","0","5","3","5","2","2452.70","266","91","8","2718.70","4","4","1","1","Silver Members","Family Travelers - Hotel&Flight(1 Complimentary Family Dinner)"
"599239","F","39","false","true","2","10.60","10","2","1","0.00","10","0","1","2","8","2","464.9","269","46","10","733.9","1","1","3","3","Platinum Members","Family Travelers - Hotel Only(Family event voucher)"
"599244","F","26","false","false","1","7.00","8","2","1","0.00","8","0","1","0","0","1","201.71","0","78","8","201.71","3","3","4","4","Silver Members","Young and Free - Hotel&Flight (20% hotel discount)"
"599311","F","39","false","true","3","10.50","8","4","1","0.50","8","1","2","4","5","3","319.40","262.0","52","8","578.5385","3","2","4","4","Gold Members","Family Travelers - Flight Only(Free Cancellation & Rescheduling)"
"599335","F","53","false","false","3","15.00","8","6","3","0.67","8","0","3","2","12","3","676.30","430","49","8","1056.893","2","1","3","3","Platinum Members","Business Travelers - Flight Only(Executive lounge access)"
"599348","F","40","false","false","5","16.88","8","10","5","0.40","8","0","5","3","10","5","1818.66","340","39","8","2158.66","1","1","1","1","Platinum Members","Business Travelers - Flight Only(Executive lounge access)"
"599437","F","52","false","false","3","13.50","8","6","3","0.00","8","2","4","4","8","3","1343.12","389.10","55","8","1702.3075","2","2","2","2","Platinum Members","Business Travelers - Flight Only(Executive lounge access)"
"599454","F","42","true","false","3","39.63","8","8","5","0.00","8","0","5","3","14","2","1346.85","309","61","8","1494.0100","2","2","2","2","Platinum Members","Business Travelers - Flight Only(Executive lounge access)"
"599649","F","56","true","true","4","49.00","8","10","4","0.60","8","1","8","6","11","3","3364.00","715.50","41","8","4018.150","4","1","1","1","Silver Members","Family Travelers - Hotel&Flight(1 Complimentary Family Dinner)"
"599651","F","43","true","false","0","7.00","9","0","0","0.00","9","0","0","0","0","0","0","0","87","9","0","1","4","4","4","Basic Members (No Bookings)","30% first timer welcome discount"
"599657","F","49","true","false","1","15.75","8","2","1","0.00","8","0","1","1","0","1","108.37","141","40","8","227.696","3","1","4","4","Gold Members","Business Travelers - Hotel Only (Free breakfast)"
"599765","F","54","false","false","1","19.00","8","2","1","0.00","8","0","1","1","8","1","640.68","91","53","8","603.544","3","2","4","4","Gold Members","Business Travelers - Hotel Only (Free breakfast)"
"599790","F","57","false","false","0","8.13","8","0","0","0.00","8","0","0","0","0","0","0","0","38","8","0","4","1","4","4","Basic Members (No Bookings)","30% first timer welcome discount"
"599833","F","44","true","true","4","23.50","8","8","4","0.25","8","0","4","4","19","4","1305.75","411","72","8","1680.785","2","3","2","2","Gold Members","Family Travelers - Flight Only(Free Cancellation & Rescheduling)"
"599909","F","29","false","false","0","8.50","8","0","0","0.00","8","0","0","0","0","0","0","0","54","8","0","4","2","4","4","Basic Members (No Bookings)","30% first timer welcome discount"
"599927","F","43","false","false","4","19.75","8","8","3","0.50","8","0","4","4","8","4","1872.56","1488","39","8","3283.7645","4","1","1","1","Silver Members","Business Travelers - Hotel&Flight(Room upgrade)"
"599999","F","67","false","false","0","12.00","8","0","0","0.00","8","0","0","0","0","0","0","0","45","8","0","4","1","4","4","Basic Members (No Bookings)","30% first timer welcome discount"
"600011","F","45","false","false","3","16.88","8","6","2","0.00","8","0","4","3","4","3","2137.88","273","58","8","2410.88","4","2","1","1","Silver Members","Business Travelers - Hotel&Flight(Room upgrade)"
"600018","F","38","false","false","5","16.88","8","10","5","1.20","8","1","6","5","7","5","2180.10","401.00","44","8","2581.10","4","1","1","1","Silver Members","30% first timer welcome discount"
"600057","F","34","true","false","1","15.75","8","2","1","0.00","8","1","1","1","6","1","250.5","118.8","114","8","369.3","3","4","4","4","Silver Members","Business Travelers - Hotel&Flight(Room upgrade)"
"600078","F","57","false","false","3","8.75","8","6","2","1.00","8","1","3","2","6","3","846.00","288.4","66","8","1088.829","2","3","3","3","Gold Members","Business Travelers - Hotel Only (Free breakfast)"
"600163","M","55","true","true","1","14.88","8","0","0","0.00","8","0","0","2","5","1","0","66","82","8","66","4","3","4","4","Silver Members","Family Travelers - Hotel&Flight(1 Complimentary Family Dinner)"
"600265","F","35","false","true","1","15.63","8","2","28","0.00","8","0","1","1","17","1","460.28","85","65","8","545.28","3","3","4","4","Silver Members","Family Travelers - Hotel&Flight(1 Complimentary Family Dinner)"
"600287","F","40","false","true","2","11.88","8","4","2","0.50","8","0","2","2","0","2","346.89","334","63","8","663.697","3","2","3","3","Gold Members","Family Travelers - Flight Only(Free Cancellation & Rescheduling)"
"600304","F","57","true","false","2","13.63","8","4","2","1.00","8","0","2","2","2","2","455.23","337","46","8","792.23","3","1","3","3","Gold Members","Business Travelers - Hotel Only (Free breakfast)"
"600351","F","48","true","false","2","15.00","8","4","2","0.50","8","1","2","1","4","2","1046.68","260","94","8","1306.68","2","4","2","2","Gold Members","Business Travelers - Hotel Only (Free breakfast)"
"600395","F","54","true","false","4","17.25","8","6","2","0.67","8","1","4","5","8","4","1116.84","500.3","56","8","1617.14","2","2","2","2","Platinum Members","Business Travelers - Flight Only(Executive lounge access)"
"600444","F","53","true","false","5","18.00","8","10","4","0.40","8","1","5","5","7","5","1848.18","572.4","96","8","2361.745","4","4","1","1","Silver Members","Business Travelers - Hotel&Flight(Room upgrade)"
"600515","F","36","true","false","4","47.67","9","10","3","1.00","9","1","5","3","7","3","2242.53","607.45","40","9","2825.8375","1","1","1","1","Platinum Members","Business Travelers - Flight Only(Executive lounge access)"
"600561","F","30","false","false","2","12.88","8","4","2","0.50","8","0","2","2","2","2","629.96","1019","53","8","1648.96","2","2","2","2","Platinum Members","Business Travelers - Flight Only(Executive lounge access)"
"600605","F","56","true","false","3","15.63","8","4","2","0.00","8","0","2","3","17","3","1093.3","409","48","8","1395.065","2","1","2","2","Platinum Members","Business Travelers - Flight Only(Executive lounge access)"
"600648","F","45","true","false","5","17.00","8","8","4","0.75","8","1","6","6","10","5","2590.80","1003.1","83","8","3593.90","4","3","1","1","Silver Members","Business Travelers - Hotel&Flight(Room upgrade)"
